locus_tag,FM18_CH3OH_4.1/day,FM18_CH3OH_4.1/day_R1,FM20_no-lim_5.2/day,FM20_no-lim_5.2/day_R1,FM21_no-lim_5.4/day,FM21_no-lim_5.4/day_R1,FM21_no-lim_5.4/day_R2,FM12_CH4-lim_3.0/day,FM12_CH4-lim_3.0/day_R1,FM14_CH4-lim_3.0/day,FM14_CH4-lim_3.0/day_R1,FM19_O2-lim_3.5.day,FM19_O2-lim_3.5.day_R1,FM19_O2-lim_3.5.day_R2,FM22_O2-lim_4.2/day,FM22_O2-lim_4.2/day_R1,FM22_O2-lim_4.2/day_R2,FM34_-Cu_2.7/day_t0,FM40_-Cu_2.9/day_t0m,FM40_+Cu_2.9/day_t10m,FM40_+Cu_2.9/day_t20m,FM40_+Cu_2.9/day_t40m,FM40_+Cu_2.9/day_t60m,FM40_+Cu_2.9/day_t90m,FM40_+Cu_2.9/day_t180m,FM34_+Cu_2.7/day_t180m,FM34_+Cu_2.7/day_t240m,FM34_+Cu_2.7/day_t300m,FM34_+Cu_2.7/day_t360m,FM34_+Cu_2.7/day_t420m,FM34_+Cu_2.7/day_t480m,FM69_O2-lim+_0.7/day_t2,FM69_?-lim_0.7/day_t3,FM69_?-lim_0.7/day_t3_R1,FM69_?-lim_0.7/day_t4,FM69_?-lim_0.7/day_t4_R2,FM80_O2-lim_0.7/day_t2,FM80_O2-lim_0.7/day_t4,FM81_O2-lim+_0.7/day_t1,FM81_O2-lim_0.7/day_t2
MBURv2_130232,0.0003429126660003945,0.41412444300409135,-0.31830902658043136,-0.30689773434848355,-0.6594883188130236,-0.504780121967797,-0.5361394258784511,-0.3401006723427651,-0.3672798602910188,-0.3911482781579627,-0.3692444654799605,-0.5115680208191575,-0.6275313829313927,-0.6482366662814671,-0.7518936754361984,-0.43716207619706005,-0.601627879952062,-0.7248979162453804,-0.10434805414706982,-0.08831026987532287,-0.1693750595822987,-0.19348732262926038,-0.051467243175359556,-0.10202462621475394,-0.2695221705419675,-0.7032599992408866,-0.9886003175585287,-1.117443789717731,-0.9400604945186721,-0.7352652403599276,-1.0391825265863979,-0.21511781122698181,0.18553605039468213,0.4829613340585954,0.3437550009606669,0.32938754586261165,-0.636847261248997,-0.3189156862651048,-0.1508119688981715,-0.49454430679506167
MBURv2_130233,-0.02408223070190818,-0.18856555015833454,-0.6692114049600084,-0.6765490566465289,-0.5893146411781274,-0.7025955733111457,-0.593856085964549,-0.6191532703824478,-0.6284523572274567,-0.46010146706303345,-0.9411575425722276,-0.4769612041901219,-0.4895410504819253,-0.5183807778262235,-0.7469934334433992,-0.799296778648916,-0.7653338234006926,-1.632421383165215,-0.6783513887259351,-0.6250940667876508,-0.6375424644707914,-0.6937325264984953,-0.7736955533520762,-0.6989985697912457,-0.8660303601637676,-1.8063250095632002,-1.8545371437139266,-1.7014020554806688,-1.3323343161961132,-1.451077307807144,-1.358119736322104,-1.0281675759991522,-0.5823437405250464,-0.5487500061265651,-0.34126033918818877,-0.3835505116280302,-1.1311948772375517,-0.7895453921525801,-0.704621835966603,-0.7257901261715984
MBURv2_130234,-0.029320235361124602,0.012823534055345753,-0.4435135537398338,-0.11751162207468724,-0.2868863673801352,-0.6435827259596527,-0.29274475116714704,-0.17819654888923075,-0.257178809980374,-0.0628708434339984,-0.2733008490741202,-0.55067935811081,-0.37778806305474166,-0.3803271899619691,-0.6887393138467219,-0.7037870880286796,-0.5927061229153683,-0.6720433403323929,-0.19616371700344004,-0.18428746127615536,-0.2703221393441684,0.027378209282727717,-0.348435313618241,-0.17815906620959154,-0.21294710991327914,-0.9936873794769783,-0.8243926710063363,-0.7639711917258625,-0.12542400426826905,-0.5563110084385485,-0.8404962295408351,-0.30843311195540757,-0.3165010251798259,-0.0014298684682847451,0.056712935660705455,0.4583476706436631,-0.7367785183956688,-0.5070462935609292,-0.3750944679400705,-0.48822485603764676
MBURv2_130235,-0.18924690144734324,-0.11274418953672871,-0.5627051287248914,-0.4657783504476347,-0.5728193549376952,-0.6806949991840634,-0.5615155901367164,-0.546932764473075,-0.616641023510125,-0.46961802564373123,-0.7006091325439829,-0.4367286003395767,-0.29433804308376477,-0.3948025681934526,-0.7542851773570307,-0.7761672409124021,-0.6971811989912746,-1.0894350072808585,-0.3088455348231518,-0.48739337042041786,-0.255818110194757,-0.44301801130678875,-0.4106938863541787,-0.5759018494919292,-0.8010099458110851,-1.1235828823102354,-1.2877072424992937,-1.20745859352835,-1.0929268816280926,-1.1259487676528321,-1.1920489136958174,-0.8704845388655853,-0.3988812891784628,-0.32058250868156346,-0.09430372070013782,-0.09571981203381785,-0.8599813247927885,-0.6392438345569875,-0.44116117978348335,-0.5927228887457634
MBURv2_130236,-0.10954733949037898,-0.15390795820620706,0.13371941402206566,-0.09129471996945959,-0.19609392268798587,0.03935906383607257,-0.13051212700799297,-0.11760927840388824,-0.14690118228131333,-0.2449775615824663,-0.46743680476989447,0.3269026944615083,-0.0032011735551442655,0.09449542102086994,-0.3589897997817726,-0.04339379783858455,-0.283331357473795,-1.004059726015786,-0.18924649897365775,-0.45433640098869077,-0.2933718478213274,-0.18405518013525235,-0.25309327405529736,-0.3506797355288622,-0.6158729722075051,-1.2183043929414081,-1.0907895338624645,-1.0642814809388073,-0.8221038952464959,-0.9111400047968807,-0.9539820205806109,-0.5647559375357867,0.08452722628060894,-0.3908615598642591,0.4222512119476445,-0.14690159642070366,-0.23241673862624435,-0.005231984719053173,0.1435555730473217,0.03996319656494318
MBURv2_130237,-0.1012667816940862,0.2278534982392646,0.42382535026975443,0.4440830520833474,0.2669956757098806,0.11344131985323891,0.357129823991432,0.07655035859750381,-0.2337828854673223,0.025337420847895586,0.12519248199185284,0.1683518314858805,0.10828429896815628,0.27426193258924325,-0.10861712369202703,0.017074148953938106,0.01884776123909404,0.04451373492577204,0.5126438244310814,0.12139486150372303,0.5395985676445925,0.3924704834372639,0.5840370635066678,0.0368708979743273,-0.1507245948304199,-0.4652413845191772,-0.5432567295893129,-0.6968681068974565,-0.12498809086039042,-0.17208516209685332,-0.3974417258136782,0.5394587987812294,0.7069263108306529,0.48084594505659073,1.0664955238468732,0.762989908979125,0.4802165065342656,0.6923020022466284,0.9688833534612327,0.9309301754380508
MBURv2_130238,-0.10158777291598842,-0.29564526293042714,0.09885246717580731,-0.1835127309542468,-0.21078941846688615,-0.09669538333072047,-0.24178430315080401,-0.3206806748781261,-0.6388239888070633,-0.17322208135807582,-0.4181585002403718,0.10926799550863109,-0.22056258375028204,0.011888559071771887,-0.645698439117206,-0.16876272582461294,-0.45768069870124073,-0.9547654581439753,-0.12085814779325865,-0.40566925550923294,-0.1546806274200634,-0.19268336883810822,-0.4308006807725242,-0.5511282172985377,-0.7725073690965143,-1.2375662951020407,-1.1261038413084634,-1.010528585801219,-0.9035346184935582,-0.8236742145816933,-0.9637376612689819,-0.26323976084515355,0.34517463897041445,0.1188050037819357,0.715729237631944,0.2196239796370696,0.11061969193410803,0.32134757022207694,0.5537225574520432,0.48684001503759067
MBURv2_130239,-0.46329002689201637,-0.21293449379011165,-0.4002140152800502,-0.3816829362967953,-0.5826948135377208,-0.5416295055849343,-0.6215800748283895,-0.6923200906839426,-0.6186035014429665,-0.5428050032387741,-0.7329760199827655,-0.5309672320804975,-0.4793874368669462,-0.47046584529100777,-0.7030786567022895,-0.6205119466671922,-0.6584666086178181,-1.0775090542167174,-0.1014536396952952,-0.2733038868341966,-0.16276679218289836,-0.2882480317672922,-0.13976268118687063,-0.4289636246325612,-0.6780469494536705,-1.4600007683233827,-1.4042343036243237,-1.3279761738827807,-1.0516217502548182,-1.5256891356987117,-1.3863720308156857,-0.5112093261736321,0.06771913540186691,-0.22387593100721315,0.22936770114575822,0.18873756123410068,-0.35663271845286904,-0.1872221139767598,-0.0368174791867375,0.00700161361219287
MBURv2_130240,0.04434085433196078,0.16997232380854843,-0.10715985368717185,-0.1708611128139852,-0.2626482100423173,-0.22958971139522877,-0.27650002204899504,-0.732275950676768,-0.7076606705657662,-0.4783801558243308,-0.7097179565858855,-0.574265563736291,-0.6312939130981325,-0.5202087929511245,-0.524009611272545,-0.4113397968162946,-0.47989244955857213,-0.5671249808206387,-0.18076189528018638,-0.49264121153884766,-0.32954198329964424,-0.5164592574448532,-0.35901761805205457,-0.6723398884350118,-0.7083601563729269,-0.5229444951650573,-0.5551561506220679,-0.5081150073034788,-0.43189767136695956,-0.5005406657755467,-0.34705686859209006,-0.34234959910179796,0.3405750783440489,0.4367661182746856,0.4174137191184544,0.5401445932610303,-0.154643304947772,-0.0814234902875528,-0.38232347724268845,-0.2843276958295933
MBURv2_130241,0.0226472728744902,0.4422264712395929,-0.9737600174425216,-0.827863742844233,-0.7337507086307857,-0.954227652032472,-0.8266727353132799,-0.9542585736747453,-1.0852384108389401,-0.9718403415008909,-0.9813216948085568,-1.229800877704732,-0.9833761951988951,-1.0214183021180752,-1.1292733491584785,-1.2365520773186942,-1.012797581965204,-0.8726897464489545,-0.5277220726018514,-0.40703068621033456,-0.837220467478395,-0.4116093065874793,-0.5291224753785482,-0.652166155898902,-0.8402759968287761,-0.6737866659947302,-0.7037077228638209,-1.001294143928181,-0.7456518348086227,-1.0591818883407438,-0.8447738668763476,0.002859319621472345,0.206396086378418,1.247638609346768,-0.05506645603403992,1.036059217715219,-0.5928306450780116,-0.6245905027434357,-0.8842909860916803,-1.0000258717740653
MBURv2_130242,-0.23637887744125052,0.0268976983667093,-0.5819541257125289,-0.2770967884025195,-0.4386042642000856,-0.5841528659273827,-0.4539443448821112,-0.42141016234486983,-0.11915954358492442,-0.5768189000658142,-0.7413450331981615,-1.2054580328123885,-0.9192092833906953,-1.0784646905919164,-0.6229205713434478,-0.9637184473721137,-0.7163061919257041,-0.2894477493334042,-0.015735147923708226,-0.11019982580514043,-0.046000673698569194,-0.25363656069798335,-0.32294812349578184,-0.4477741924978993,-0.5842503200886329,-0.5078356074688326,-0.4296600621304849,-0.4974236241508967,-0.39213924005078127,-0.20675201868339155,-0.30915614688403803,-0.06900289766880174,0.2832913030295394,0.6510261408817861,-0.08185563755327063,0.3194053118337674,-0.6631498728726601,-0.7328873603510306,-0.9651870152470154,-0.9239029758270885
MBURv2_130244,-0.20097611700156115,-0.36497242474952074,-0.9954550885418403,-0.8334750906084754,-0.9433755711288878,-1.0300426591716425,-0.9283931071684908,-1.0596894098689607,-0.9469836615916778,-0.8977518739104022,-1.1700103660200343,-1.2446544657240164,-1.080134215272241,-1.2618376731381602,-0.9875941870292655,-1.1524957787977943,-1.066950152655278,-1.073308268678189,-0.794167182665638,-0.7679854097017378,-0.8024947415905599,-1.067679072533032,-1.0008545473232218,-1.0194879305251057,-1.173796064546675,-0.9877078556426264,-0.9158994053269591,-1.001876227874301,-0.8482669012915087,-0.9226574586500291,-0.892941149336858,-0.5240710597282687,-0.25790856203072643,0.042957244703505815,-0.5991676112682685,-0.18357523099600925,-0.7074963398423444,-0.8008975197905626,-0.9541420953456514,-0.9195904933696024
MBURv2_130245,-0.30967663310153437,-0.09032857820599194,-0.24368013358653062,-0.016984159491426176,-0.1914316283657982,-0.3163997742928455,-0.15464211684920137,-0.3955556390208006,-0.3721574631961069,-0.2554105887397178,-0.49748582992452484,-0.6000176247704951,-0.5459676183992874,-0.6014776701147255,-0.20897533961483283,-0.5598600814847527,-0.3761119456443138,-0.41695821645832964,-0.02549542827047535,-0.39330370309882223,-0.28103571216026246,-0.48506689391034374,-0.3606302979957299,-0.5872138494322163,-0.732401859161711,-0.43417827546689125,-0.3870984005554936,-0.23123624178353186,-0.53029099052746,-0.21256489106449017,-0.40881388308178845,-0.08724950825155542,0.45543410003069873,0.5275059091598955,0.14805135110824885,-0.02616265240656812,0.11604175650507909,0.01457805044430227,-0.15886516742439216,-0.18200809881708402
MBURv2_130246,-0.04681158414241704,-0.24087525906617824,0.46598447799840237,0.32974229949650713,0.4077008215021998,0.5135566791410096,0.42596152343706795,-0.4209744163373159,-0.49385497908555287,-0.14888918965002151,-0.42236647492758816,0.4178585471787226,0.2789370806817484,0.26846662766355145,0.07431090360978132,0.33622597128796183,0.11987058625977731,-0.1965216162186323,-0.3974140502561214,-0.38450782043311804,-0.5056963817859002,-0.3748320868345507,-0.459739890623613,-0.27879629552245344,-0.33820796765703776,-0.2416942132169888,-0.3391328215505167,-0.20566631422350312,-0.24041652655820034,-0.3264108554779144,-0.08252794041990263,0.16683505473259785,0.8177618508136923,0.7277829366343598,0.4655387511735727,0.25964444196449943,1.2500855539673958,1.1070113077582278,0.7699386657314538,0.8439421423121729
MBURv2_130247,0.27048264388338783,0.10438822647163093,0.972099077762949,0.683015349929879,0.6312295888147732,0.9844396134625422,0.6746581184812266,-0.04017671896904673,-0.06094319819406557,0.32534494589070384,0.13926987731472007,1.1656078148251794,0.8849721572736078,0.9289176441263836,0.5758123813907634,1.0011588358219834,0.6644494882912806,0.37108869022446367,0.2221518158556135,0.1247543888123337,0.2761847326545084,-0.06533739272036954,0.3162907832096886,0.015415089921408054,0.0405223739988001,0.34655642579603096,0.22487985192975568,0.1981846270725267,0.720710730734698,0.39954061500044435,0.3089438446139461,1.1971281400435325,1.4699117916464974,1.216377861143732,1.0771715280458034,0.9009531935463508,2.2105400296506224,2.00838313462543,1.6846978784217361,1.792082241726801
MBURv2_130248,-0.05546309208096023,0.08408078465292057,0.25205192443507407,0.3862684169625723,0.4050258266023272,0.2589401416495356,0.31746388076910215,-0.26236135773366964,-0.2850167503062382,-0.08581615901334771,-0.33140569211916926,0.6418677960304544,0.9210244271325916,0.6321613584905466,0.21810057260003024,0.21592027315398,0.2607674913607596,0.6410456243590659,0.2108233029922939,-0.013106174084688504,0.0598792269507733,-0.048278271944404594,0.3155992991435408,-0.13305410346798485,0.04085300615547638,0.18962312943213533,0.26555914959657123,0.17551769651819527,0.2203404366070485,0.17785730896010588,0.6577637762097766,1.5919262186753658,1.1054337051870107,1.6266968115200457,0.638502369464117,0.9214624977537333,1.5854861131001359,1.3130503456138163,1.0033294994757664,1.134963971643316
MBURv2_130249,-0.043749671517170796,-0.0271458550483743,0.24352258028641138,0.033455196270215204,0.014252830991815735,0.15008656543549392,-0.05599250263838318,-0.6452673048702309,-0.7462513201979961,-0.21926328056811428,-0.14279944554266866,0.031329577065809744,-0.2645025098685627,-0.3523774737419476,-0.6871129622784267,-0.050885507345395986,-0.37574047041157677,0.0249886996272215,-0.5242263372191127,-0.42246043365883423,-0.5638982244120827,-0.14425272069498796,-0.5457101213850821,-0.1697238233502576,0.08386437316940132,0.009917107197237485,-0.056940447988376164,0.04149072256861519,0.30535353849314184,0.26371089734878783,0.21644170502763593,-0.23814877988232297,0.032713365495871116,0.0638794112366492,0.13441390254465713,0.2244916826172414,-0.22484996985994243,-0.31486677595692925,-0.38276860491174425,-0.3990530567872508
MBURv2_130250,-0.23115171577770077,-0.5234741298553782,-0.7675655243437607,-1.0814511921334615,-0.9570774534984832,-0.7450944513015072,-0.97554608882478,-1.3834518786608818,-1.3637824910855807,-1.0726582488448724,-1.294501088272117,-0.7476491825673515,-1.1153723957185795,-1.0147377972560898,-1.1905024685541683,-0.7686142414010142,-1.1807057280248605,-1.7990199630131087,-1.6244571158621506,-1.6445230966581557,-1.6084427376011599,-1.6999757653273315,-1.7809926278786081,-1.6494002683826308,-1.4043503630149141,-1.4862096086302135,-1.4029440466672884,-1.3869044647109572,-1.1196788921648286,-1.3743152566433814,-1.2488297196731661,-1.924509479552425,-1.130554858465593,-0.9665809574131146,-1.1299228675304942,-1.3677844584445698,-1.476806848738529,-1.3835572175461834,-1.6693253400585606,-1.688384206329272
MBURv2_130251,-0.23760871122258376,-0.038873977992966324,-0.01333638467939835,-0.039242217514138034,-0.16605633748699855,-0.13025735269404937,-0.1887813078117908,-1.0300490132020066,-1.2027170994749232,-0.7566037138494668,-0.7463129374763104,-0.4292785284032945,-0.5669646786630675,-0.6148048190368032,-0.4963216447966001,-0.30053331328199473,-0.41063492397051693,-0.8201198427659184,-0.6827117101079452,-1.060623305449921,-0.8769848144940706,-0.8024940404080914,-0.867959569818006,-0.8206324986957014,-0.6622924997367461,-0.6179483481956254,-0.46325318751288247,-0.42765065549641346,-0.5602819997934292,-0.4781356184568759,-0.40564743961537175,-0.8610863732656631,-0.5023601558905408,-0.3863988460916383,-0.5559194568451522,-0.47670050472347913,-0.7383645518094957,-0.8451822692669939,-1.0561863721945173,-1.0566679145459466
MBURv2_130252,-0.4713292411855914,-0.04908645760043484,-1.2244900736722073,-1.4654601360314352,-1.8158763304514487,-1.0598386364155559,-1.8109723093058623,-2.1016729614727865,-1.8531256297530678,-2.147849772031483,-2.0220934368929324,-1.1240158089539722,-1.3807983395140546,-1.8247786476691523,-1.3128474280082898,-1.183159698719706,-1.5573994479512763,-2.0222691950002076,-2.096992057977177,-2.0699352710964796,-2.239033056809159,-1.7892683020861178,-1.945377182566915,-1.7675372515562753,-1.6618655977054644,-1.810870090924631,-1.5098975971760957,-1.8136741914954282,-1.5025099956118098,-1.5397345713823647,-1.8128407105233073,-2.876301265905478,-1.323710113709577,-1.4621823653082426,-1.7212677463918098,-2.028119518484745,-1.8495333007033246,-1.9535641026416304,-2.239151852804099,-2.5100773340532987
MBURv2_130253,-0.20367535713731932,-0.23326230169266893,-0.35831051860374785,-0.040031354246032436,-0.26415265998193327,-0.39158920016471477,-0.29608228334808295,-0.7831069791149883,-0.648890454045385,-0.44695188439547184,-0.6392381031026542,-0.8308319990421174,-0.503623063328523,-0.5599236142371344,-0.32862602457132084,-0.659803891389382,-0.3170684636987673,-0.6601717802333171,-0.555402154242425,-0.5247600081082755,-0.5954892124736624,-0.45938700875122596,-0.39702184566800014,-0.33333960812969643,-0.263509784377975,-0.29645565585416556,-0.25471606062942875,-0.23878308684250626,-0.28797599674102337,-0.3258414844081088,-0.14259189514934612,-1.1998733715462802,-0.525607230473427,-0.43397860554515066,-0.7497969861738323,-0.7205521832168245,-0.8694332328721242,-1.0018287984847918,-1.156761332306404,-1.1938713316224518
MBURv2_130254,0.0439887014128999,-0.04816862088221985,-0.3094076360255196,0.08739780485234494,-0.1116304837783959,-0.5705635410131391,-0.03345666409883297,0.15093564846223906,0.29987741672439583,0.40413334699758696,0.2822348118328497,-0.7605348989628586,-0.15879595307511263,-0.18929895712096823,-0.3784414470160087,-0.809721364897217,-0.3903161927691414,0.6024816643653583,0.5097449287669731,0.186436624211753,0.33767450606846516,0.5105262449589762,0.6520204171653186,0.41110273982571766,0.6488669271075018,0.7621393674408763,-0.06211938538347628,0.05123804487395045,0.3985463415153214,0.6632841361303479,0.8019246499767787,0.8433811056142764,0.7477098539839426,1.0952498201258916,0.38520164725624007,1.2267673586368986,-0.36701870320041596,-0.10348559248194444,-0.10218588632419845,-0.38189650711770895
MBURv2_130255,-0.5632038338153462,-0.7395147498858234,-0.6841383189904846,-0.6246941340355869,-0.6991717432075975,-0.7256360132457083,-0.7187088812427715,-1.4063741813644528,-1.3676611994945134,-0.9917742509470759,-1.313006791301559,-1.1656899126086637,-1.1966768166541337,-1.2024025185593903,-0.9411919417985732,-0.9168574732147237,-0.9447789979487062,-1.1311143975719409,-1.0302661274854588,-1.1188512915188227,-1.0903168673629589,-1.0249591822931174,-1.1779074387426682,-0.9302538778624623,-0.9377240167363157,-0.9075125291301287,-0.994857112516609,-0.9955870199561199,-0.8141719707380117,-0.9116141797878932,-0.8410419308971493,-1.202077447116574,-0.921526962156979,-0.8270650668965605,-1.0377063784600677,-1.1229917785038754,-1.3468978066821853,-1.483359956817381,-1.5204808381554296,-1.624995536274187
MBURv2_130256,-0.5028142160980043,-1.687628048402959,-1.6688239376959197,-2.042888794551464,-1.5770727930722535,-1.5048774730957994,-1.5847054866409298,-1.6652281298747589,-1.3786107943989556,-2.010165840350478,-2.272533853970053,-1.4782724963936467,-1.6689257882916166,-1.7822121712862549,-1.8135955041337821,-1.5970131323172652,-1.9124186696517222,-2.776662858675179,-2.2013269679146044,-2.1061840065480606,-2.289397530415658,-2.229167666996231,-2.4180934242655256,-2.196469079246212,-2.429934198277514,-1.9846693966163986,-2.1633787413060066,-1.9854376048383884,-1.8016280404798968,-2.0756297298253807,-2.088822420700194,-2.1168424836601893,-1.039683002672799,-0.9907535419500153,-1.3020375922196061,-1.1991198029863792,-2.2695125365549496,-2.0830608349637645,-2.15944730800732,-2.2721916198194663
MBURv2_130257,0.05628764515493945,-0.7381110077445889,0.4626290456103108,-0.08412455222789639,0.09541132134870178,0.5449334882035677,0.13253071509622227,-0.5714649338314821,-0.49268982738546985,-0.12469682300861962,-0.6560837574367229,0.11081575739623428,-0.3069366020052966,-0.2853179756905586,-0.1822895922973755,0.26213292180050995,-0.19171992862953857,-1.0843003816036818,-0.6281495798469736,-0.803133182515487,-0.6394820991228238,-0.8556668453760468,-0.5304579827044815,-0.518016295243938,-0.6348048392022685,-0.7468872340612034,-0.5704813036022527,-0.3308157003703638,-0.5443416335572575,-0.5359435922020159,-0.5229683734384221,-1.367865144746931,0.16041086590757825,-0.5420656360852671,0.32980136419784944,-0.6207163052119498,-0.2829832668533747,-0.41669510845791446,-0.5331785995885365,-0.6160341164402166
MBURv2_130258,0.16845967949244844,-0.16043900529519206,0.7651135590142619,0.40994833045036927,0.5221909294007894,0.8473293002145557,0.5897295417143074,-0.07938904832158045,-0.10375901473373439,0.1446389123687304,-0.11998229574316355,0.34892119724108284,0.1819161904947455,0.2181023071877819,0.20451064048218281,0.4824107452083073,0.1602034808161239,0.07224206854724358,0.17332381074519532,0.22712640920594307,0.15305274893711296,0.18999253489218582,0.3777769724503397,0.35750893886224944,0.2979436823297039,0.19411611808186358,0.3123564092986246,0.4252477524183913,0.2892017237528073,0.35714801328657764,0.4007332765647629,-0.28580739824205903,0.8655930456366256,0.48749099253910977,0.8396203645090505,0.45944808642698476,0.3029968738799873,0.04460188493452133,0.04972496887419542,-0.05512892483790832
MBURv2_130259,0.5000770687224074,0.24983545898044657,1.5488215741746076,1.295728967204533,1.3184112571097133,1.5738000126731722,1.353135999524727,0.7363738821575856,0.5130715027608597,1.0747862959955858,0.9847385530475208,1.1687392789731303,1.0420551045476332,0.9596333945682245,0.9163072082816912,1.1272117772465409,0.985289630515342,1.4217995685107825,1.5982157986070513,1.2081064301323794,1.4317838405502128,1.1200238326031977,1.82778252022604,1.2942451666173431,1.3832796341660112,1.5791122920600769,1.530243292649458,1.661504045341073,1.602115619519938,1.6768561557038764,1.5774184285787678,1.138543555562996,2.0691208222984256,2.1584172909642225,2.0278031610205156,1.8642711673348673,1.4186814847421951,1.1314716611203766,1.1353470341812022,1.0532783703846915
MBURv2_130260,0.8101364927129318,0.9599527236732115,1.6175277349951926,1.7278860913279281,1.4561426204422983,1.522859915519227,1.5166638791649465,1.1408477573243534,1.0485378685631606,1.3762753944474522,1.4760544520100805,1.0138541102113283,1.1889402342461874,0.8466477114848647,1.2873646122426212,1.1229527345022081,1.2617401143785383,1.7434688516495669,1.7184845096413195,1.3565738822053195,1.5204371957077711,1.484415954695109,1.711253258368684,1.4518705605377402,1.4940763760691134,1.636906003846116,1.801189678126386,1.816256472927254,1.915702675359082,1.8483468090986293,2.003666195891851,1.0930571285930508,1.5442803368503544,1.8672573555554184,1.5536788947845945,1.7883873879304133,1.0660997225427433,0.7584916398084971,0.7724320753443781,0.6866516701086045
MBURv2_130261,-0.16565849167386926,-0.3173346108874062,-0.6762113439157522,-0.7772713924211372,-0.8250900439175499,-0.6899356302182227,-0.7786651978203638,-1.2241231961799528,-1.234351799167305,-1.0381662322857146,-1.1731810295631302,-0.7631508471698707,-0.7915580326475622,-0.8291653882902574,-0.9662171336286578,-0.8166592651863924,-0.9207619354502246,-1.4645303033237198,-1.3024485502270124,-1.3491869663865783,-1.3633585474874845,-1.207245783973919,-1.465666119072905,-1.1299631511830066,-1.1283170769667228,-1.2172011619930307,-1.164566654354294,-1.2719787459819853,-1.1693426458468936,-1.0273037203741167,-1.1098995386368546,-1.5489363171644843,-0.6180841262750523,-0.5257723439677875,-0.7803449136754983,-0.7503182494151002,-1.2604869194474526,-1.34323158056866,-1.4758088145220931,-1.5765836165983238
MBURv2_130262,0.20277397293925326,0.24216056035858902,-0.13670755701799653,-0.3340621884982973,-0.2006805853594651,-0.18019957013240706,-0.23382552176984284,-0.6631801717296373,-0.6099830964554505,-0.41524667581842944,-0.6613798000311988,-0.4850407588849919,-0.6268060167930765,-0.47360909841458554,-0.5124375334463895,-0.36773745635579846,-0.5145133699547468,-0.9998951412219244,-0.5189680734253956,-0.756151030485527,-0.6588997933923144,-0.8963524587286864,-0.9130317653393298,-0.9864363317061269,-0.9594377737348339,-0.8930836672959384,-0.9570238271543507,-0.7333269416325248,-0.7167632785204638,-0.7415321011004226,-0.7880511023914636,-0.6842918794020276,0.3541208721764262,0.17932011206123022,0.23008126209224322,-0.10191780937790096,-0.4277504318916572,-0.5621638316786024,-0.7933893989057745,-0.7296976179030485
MBURv2_130263,0.20399365349064347,0.4718208911918502,0.25395866497685127,0.32438000418321167,0.23443464555507454,0.16693489167825604,0.289549590666514,-0.418148628241501,-0.34233547030034206,-0.13487690659979545,-0.15526610954035203,-0.3133709088424377,-0.2397296259509032,-0.1591300046601658,0.01487272173924925,-0.08142426212395915,-0.015522416145350881,0.11527567503522462,-0.18396855982618998,-0.002631158328672001,-0.1744778403919005,-0.026328648947417932,-0.626838272717964,-0.3605846990542396,-0.2641516555306289,-0.1093605977369938,0.16550508040914558,0.2213454004896569,0.11834072310465338,0.1219695203120228,0.33063355924161364,-0.5448389129877071,0.16409309717207599,0.08478493009977583,0.31688688592909386,0.1342728357915277,-0.12614869971687614,-0.3402572127579182,-0.45191932132643586,-0.44811875393289924
MBURv2_130264,0.5994165732019372,-0.33411494777227446,0.617110111098583,-0.469182849747253,-0.3158156034149444,0.8960963346753434,-0.27580782969293693,-0.8207851369841173,-0.731033880241247,-0.6369209694183802,-0.9307979856403783,1.3829217765951167,-0.7843087216290234,-0.4741373749365554,-0.49078627145913156,1.1830878545515908,-0.5111122752305128,-1.0568293126386177,-0.8647511263667402,-0.9605877187609746,-1.0446087930222179,-1.0653254976872377,-1.3776590097837733,-1.1455550601159068,-1.2647862487279022,-1.3146773644326935,-1.0228215262721205,-0.8429154102536769,-1.3833839221526105,-0.7193878374831533,-0.9183769569163456,-1.480931870035974,0.07295447258894683,-0.6635968304289994,0.191201376012331,-0.716288519366552,-0.039750195966714585,-0.07707846702463605,-0.532872488280212,-0.8016407239426337
MBURv2_130265,0.10163340962793121,-0.24321493453667564,-0.167041750642273,-0.5980178023438967,-0.4735935387749928,-0.15675371770126212,-0.42211436628737253,-1.0440416878767724,-0.9451679314741996,-0.8538648722847899,-1.1674989371590723,-0.6556685812534466,-0.9658024003877248,-0.8407218038565167,-0.6310107957389324,-0.32711923258148534,-0.6911964436428422,-1.3529080206484316,-1.06997729622727,-1.1574487726283893,-1.154418549540953,-1.1848067340209152,-1.4437553174007807,-1.4559744771968655,-1.3793026577923797,-1.3599666426073407,-1.1892436034400866,-1.0847330385151563,-1.1134834772198978,-0.959040416666121,-1.101449552634178,-1.756191688514157,-0.3742479821781597,-1.0299975686023437,-0.43573494991867445,-1.051694963205195,-0.7181263268742759,-0.7650817661832354,-1.0872756391406089,-1.0961778903751496
